,title,area,numberOfRooms,price,town,district
7787,SİLİVRİ YENİ MH.'DE 2+1 SIFIR SİTE İÇİNDE HAVUZLU GÜVENLİKLİ,110,2+1,4.600,Silivri,Yeni Mah.
7788,KIPTAS 3.ETAP SİLİVRİ SIFIR DAİRE,90,2+1,4.000,Silivri,Alipaşa Mh.
7789,SİLİVRİ KİPTAŞ 4'DE ANKASTRELİ 3+1 KİRALIK 111m2 SIFIR DAİRE,111,3+1,5.100,Silivri,Alipaşa Mh.
7790,Silivride 3+1 site içerisi Kiralık Daire Ebeveyn banyo +havuz vs,160,3+1,7.000,Silivri,Yeni Mah.
7791,SİLİVRİ KİPTAŞ 4.ETAPTA ARAKAT KAPALI MUTFAK KİRALIK DAİRE,92,2+1,3.000,Silivri,Alipaşa Mh.
7792,Sahibinden Silivri 4.Etap Kiralık 0 Daire,90,2+1,4.000,Silivri,Alipaşa Mh.
7793,Sadece okullar açılana kadar kiralıktır. Fiyat 1 aylıktır.,95,3+1,12.500,Selimpaşa,Selimpaşa Mh.
7794,SİLİVRİ MERKEZE YAKIN SIFIR KİRALIK 3+1 DAİRE,125,3+1,6.750,Silivri,Cumhuriyet Mah.
7795,Silivri Alipaşa TOKİ 2.Etap Ebeveyn Banyolu 3+1,130,3+1,4.000,Silivri,Alipaşa Mh.
7796,MİMARSİNAN KONAKLARI DENİZ MANZARALİ EŞYALI KİRALIK DAİRE,125,2+1,7.000,Silivri,Mimar Sinan Mh.
7797,SİLİVRİ ALİPAŞADA KİRALIK SIFIR 2+1 DAİRE,100,2+1,3.500,Silivri,Alipaşa Mh.
7798,Kiptaş 4 sahibinden kapalı mutfak,90,2+1,4.000,Silivri,Alipaşa Mh.
7799,TOPRAKYA'dan KİPTAŞ 4 5.kat KAPALI MUTFAK KİRALIK DAİRE,90,2+1,3.250,Silivri,Alipaşa Mh.
7800,KILIÇ İNŞAAT SİLİVRİ MEYDAN 2. ETAP PROJESİNDE KİRALIK DAİRELER,160,3+1,4.000,Silivri,Mimar Sinan Mh.
7801,silivri sun of kiralık sıfır 2+1 daire,110,2+1,4.500,Silivri,Mimar Sinan Mh.
7802,Toki Silivri 2.Etap 3+1,150,3+1,4.300,Silivri,Alipaşa Mh.
7803,SİLİVRİ TOKİ 2.ETAP KİRALIK 3+1 DAİRE,129,3+1,3.750,Silivri,Mimar Sinan Mh.
7804,Kiralık Daire,135,3+1,4.000,Silivri,Mimar Sinan Mh.
7805,Merkezde Eşyalı Daire,100,3+1,5.000,Selimpaşa,Selimpaşa Mh.
7806,TOPRAKYA'dan KİPTAŞ 3 DENİZ MANZARALI 4. KAT KİRALIK DAİRE,92,2+1,3.000,Silivri,Mimar Sinan Mh.
7807,SİLİVRİ ALİBEY MAH GÜNEŞ ÖĞRETMENLER SİTESİ KİRALIK 3+1 DAİRE,170,3+1,4.750,Silivri,Alibey Mah.
7808,FUL EŞYALI KİRALIK DAİRE,135,3+1,4.500,Çanta,Sancaktepe Mh.
7809,SİLİVRİ ALİPAŞA MAH.TOKİ KONUTLARINDA KİRALIK 3+1 SIFIR DAİRE,130,3+1,4.000,Silivri,Alipaşa Mh.
7810,SİLİVRİ 1.ETAP KİRALIK 2+1 DAİRE,68,2+1,3.000,Silivri,Mimar Sinan Mh.
7811,"SİLİVRİ'DE KİRALIK EŞYALI DAİRE, 4.000 TL",90,2+1,4.000,Silivri,Mimar Sinan Mh.
7812,SİLİVRİ CUMHURİYET MAH SİTE İÇERİSİNDE KİRALIK 3+1 DAİRE,150,3+1,6.500,Silivri,Cumhuriyet Mah.
7813,SİLİVRİ MİMARSİNAN MAH SUN OF SİLİVRİ'DE KOMPLE PEYZAJ CEPHE 2+1,111,2+1,4.600,Silivri,Mimar Sinan Mh.
7814,SİLİVRİ KİPTAŞ 4 ETAPTA KİRALIK ARAKAT DAİRE,85,2+1,3.000,Silivri,Alipaşa Mh.
7815,SİLİVRİ KİPTAŞ 4. ETALP KAPALI MUTFAK KİRALIK DAİRE..SİBEL SİDAR,92,2+1,3.000,Silivri,Alipaşa Mh.
7816,GARDEN KARŞISINDA E-5 DİBİNDE 240 M2 6+1 DUBLEKS DAİRE,265,6+1,7.500,Silivri,Cumhuriyet Mah.
7817,YENİ MAHALLEDE KİRALIK 3+1,135,3+1,4.000,Silivri,Yeni Mah.
7818,MAVİ YELKENDE SEZONLUK KİRALİK 1+1 DAİRE,55,1+1,35.000,Silivri,Semizkumlar Mah.
7819,SİLİVRİ KİPTAŞ 1.ETAPDA MEMURA KİRALIK GÜNEY CEPHE DAİRE,126,3+1,5.000,Silivri,Yeni Mah.
7820,SİLİVRİ KİPTAŞ 1.ETAP KONUTLARINDA MACRO EMLAKTAN EŞYALI DAİRE,75,2+1,5.000,Silivri,Yeni Mah.
7821,sahibinden kiralık Denize 100 metre eşyalı,90,2+1,25.000,Silivri,Semizkumlar Mah.
7822,SAHİBİNDEN KİRALIK GÜMÜŞYAKA MERKEZ-SIFIR ARA KAT DAİRE,90,2+1,4.750,Gümüşyaka,Gümüşyaka Mh.
7823,SİLİVRİ KİPTAŞ 2.ETAP KONUTLARINDA MACRO EMLAKTAN KİRALIK DAİRE,75,2+1,3.000,Silivri,Yeni Mah.
7824,SİLİVRİ YORULMAZ SARAYLARI KİRALIK 3+1 DAİRE,140,3+1,5.500,Silivri,Yeni Mah.
7825,SİLİVRİ TAM MERKEZDE FUL EŞYALI ASANSÖRLÜ KİRALIK DAİRE,110,2+1,4.500,Silivri,Piri Mehmet Paşa Mh.
7826,Gümüşyaka Papatya Kiralık Daire sezonluk/ Yaz-Kış,60,1+1,3.000,Gümüşyaka,Gümüşyaka Mh.
7827,Silivri TOKİ 1. ETAP 'ta 2+1 Kiralık Sıfır Daire,100,2+1,3.100,Silivri,Mimar Sinan Mh.
7828,kiralık daire,110,3+1,6.750,Silivri,Piri Mehmet Paşa Mh.
7829,Avrupa Gayrimenkul'den Batı Yaşam da 3+1,126,3+1,7.000,Silivri,Yeni Mah.
7830,SUN OF SİLİVRİ PROJESİNDE 2+1 KİRALIK DAİRELER,120,2+1,4.000,Silivri,Mimar Sinan Mh.
7831,Toki 2.Etapta Çok Uyguna 3+1 Kiralık Daire,125,3+1,3.500,Silivri,Alipaşa Mh.
7832,SİLİVRİ MİMARSİNAN MAH. 2+1 HAVUZLU GÜVENLİKLİ ARA KAT KİRALIK,108,2+1,4.100,Silivri,Mimar Sinan Mh.
7833,SİLİVRİ KİPTAŞ 2.ETAP'TA MASRAFSIZ KİRALIK DAİRE,75,2+1,3.000,Silivri,Yeni Mah.
7834,SİLİVRİ KİPTAŞ 1.ETAPDA EŞYALI KİRALIK DAİRE 15.08.2022 BOŞALACK,75,2+1,5.000,Silivri,Yeni Mah.
7835,SEMİZKUMLAR MAVİYELKEN KİRALIK 3+1 DENİZE 20M FULL EŞYALI,130,3+1,25.000,Silivri,Semizkumlar Mah.
7836,SİLİVRİ BASİNKENT 1 SİTESİNDE FULL EŞYALI SEZONLUK DAİRE,120,2+1,11.000,Silivri,Mimar Sinan Mh.
7837,Silivri Kumluk Mevki Kiralık Bahçeli 3+1 Daire,115,3.5+1,6.000,Silivri,Mimar Sinan Mh.
7838,SİLİVRİ TOKİ KONUTLARI 3. ETAP 3+1 KİRALIK DAİRE,145,3+1,4.250,Silivri,Alipaşa Mh.
7839,TOPRAKYA GAYRİMENKULDEN SİLİVRİ MERKEZDE YENİ ASANSÖRLÜ DAİRE,115,2+1,3.500,Silivri,Piri Mehmet Paşa Mh.
7840,Eşyalı kiralık daire,90,2+1,4.000,Silivri,Yeni Mah.
7841,ARD'den KİPTAŞ 3.ETAP'da SIFIR KİRALIK DAİRE,92,2+1,3.000,Silivri,Mimar Sinan Mh.
7842,Full Tadilatlı muhteşem bahçe katı yazlık,80,2+1,16.000,Silivri,Semizkumlar Mah.
7843,Kiralık Denize Sıfır Daire,115,3+1,6.500,Selimpaşa,Selimpaşa Mh.
7844,TREND HAKAN DENİZE SIFIR ORTA KAT YENİ YAPIM 3+1 KİRALIK DAİRE,130,3+1,6.000,Silivri,Fatih Mh.
7845,SİLİVRİ TOKİ 3 ETAPTA KİRALIK DAİRE,135,3+1,3.500,Silivri,Alipaşa Mh.
7846,SİLİVRİ MİMARSİNAN SUN OF SİLİVRİ 2+1 KİRALIK DAİRE,106,2+1,4.600,Silivri,Mimar Sinan Mh.
7847,SİLİVRİ PANORAMA PARKTA KİRALİK 3+1 DAİRE,165,3+1,8.500,Silivri,Mimar Sinan Mh.
7848,SİLİVRİ OTOGARA YAKIN EŞYALI DAİRE,85,2+1,3.750,Silivri,Cumhuriyet Mah.
7849,SİLİVRİ KİPTAŞ 4.ETAPTA 3+1 KİRALIK DAİRE,92,3+1,4.000,Silivri,Alipaşa Mh.
7850,SAHİBİNDEN KİRALIK DAİRE,85,2+1,4.000,Silivri,Alipaşa Mh.
7851,SİTE İÇERİSİNDE MÜSTAKİL GİRİŞLİ 2+1,100,2+1,4.000,Selimpaşa,Selimpaşa Mh.
7852,SİLİVRİ KİPTAŞ 3.ETAPTA GİRİŞTE ARAKAT KİRALIK DAİRE,92,2+1,3.000,Silivri,Mimar Sinan Mh.
7853,Silivri Eşyalı Kiralık Oda Açıklamayı Okuyunuz,20,1+0,5.000,Silivri,Yeni Mah.
7854,AVRUPA EMLAK'DAN EMLAK KONUT'DA KİRALIK EŞYALI 2+1 DAİRE,119,2+1,4.000,Selimpaşa,Selimpaşa Mh.
7855,Gümüşyaka Merkezde Kiralık 2+1 Müstakil Daire,90,2+1,3.500,Gümüşyaka,Gümüşyaka Mh.
7856,SİLİVRİ YENİ MAHALLEDE KİRALIK 3+1 ARA KAT SIFIR DAİRE,130,3+1,5.600,Silivri,Yeni Mah.
7857,Silivri Semizkumlar da kiralık doğalgazlı eşyalı daire,80,2+1,3.000,Silivri,Semizkumlar Mah.
7858,SİLİVRİ YENİMAHALLEDE KİRALIK 3+1 DAİRE,135,3+1,3.500,Silivri,Yeni Mah.
7859,HANCIOĞLU'DAN SİLİVRİ'DE KIRALIK DAİRE,120,3+1,4.000,Silivri,Alipaşa Mh.
7860,TOKİ SİLİVRİ ALİPAŞA 2.ETAP 3+1 130 m2 EBVYN. BANYO SIFIR DAİRE,130,3+1,4.000,Silivri,Alipaşa Mh.
7861,Silivri Yeni Mahallede Eşyalı Kiralık 2+1 Deniz Man. Ferah Daire,100,2+1,5.500,Silivri,Yeni Mah.
7862,SİLİVRİ SUN OF KİRALIK 2+1 DAİRE,107,2+1,4.000,Silivri,Mimar Sinan Mh.
7863,SİLİVRİ YORULMAZ SARAYLARINDA 130M2 3+1 KİRALIK DAİRE,130,3+1,4.500,Silivri,Yeni Mah.
7864,SİLİVRİ KİPTAŞ 4. ETAP BAHÇE KATI KİRALIK DAİRE,92,2+1,3.000,Silivri,Alipaşa Mh.
7865,BAYBURTLU SUN OF SİLİVRİ'DE KİRALIK - SATILIK DAİRELER,110,2+1,3.800,Silivri,Mimar Sinan Mh.
7866,ELİTTEN SAHİLDE ASANSÖRSÜZ FUL TADİLATLI 2+1 125M2 SON KAT DAİRE,140,2+1,4.700,Silivri,Piri Mehmet Paşa Mh.
7867,SİLİVRİ MEYDAN PROJESİNDEN İKİNCİ EL OFİSİNDEN KİRALIK DAİRE,180,3+1,4.500,Silivri,Mimar Sinan Mh.
7868,Silivri semizkumlarda full eşyalı sıfırlanmış bahçe katı,85,2+1,17.000,Silivri,Semizkumlar Mah.
7869,TOPRAKYA DAN TATİLİNİZİ DENİZ İLE BİRLEŞTİRECEK KİRALIK DAİRE,120,3+1,15.000,Silivri,Cumhuriyet Mah.
7870,SİLİVRİ KİPTAŞ 2 DE GÜNEY CEPHE ARAKAT 2+1 KİRALIK EŞYALI DAİRE,85,2+1,4.500,Silivri,Yeni Mah.
7871,Kiptaş Silivri 4.Etap 3+1 Peyzaj ve Yol Cepheli Kiralık Daire**,111,3+1,3.750,Silivri,Alipaşa Mh.
7872,Silivri Fatih Mah'de Kapanmaz Deniz Manzaralı Kiralık 3+1 Daire.,130,3+1,5.100,Silivri,Fatih Mh.
7873,SİLİVRİ KİPTAŞ 3.ETAPTA ARAKAT KİRALIK DAİRE,92,2+1,3.000,Silivri,Mimar Sinan Mh.
7874,KA EMLAKTAN MOBİLYALI KİRALIK DAİRE,95,2+1,6.000,Silivri,Alipaşa Mh.
7875,Silivride acil kiralık sezonluk full eşyalı temiz daire,90,2+1,17.020,Silivri,Semizkumlar Mah.
7876,SİLİVRİ ALİBEY MAH. KİRALIK ARAKAT EŞYALI DAİRE 5000TL,115,3+1,5.000,Silivri,Alibey Mah.
7877,SUN OF SİLİVRİ HAVUZLU KİRALIK EBEVEYN BANYOLU 2+1 3 KAT DAİRE,110,2+1,4.200,Silivri,Mimar Sinan Mh.
7878,sahibinden atabek konutlarında kiralık daire,90,2+1,5.000,Silivri,Yeni Mah.
7879,SİLİVRİ YENİMAH.'DE SİTE İÇİ SIFIR ARAKAT 3+1 (ATABEK KONUTLARI),135,3+1,6.750,Silivri,Yeni Mah.
7880,Kiptaş 4. Etap Alipaşa 'da Peyzaj ve Gölet Manz. kiralık daire,92,2+1,3.000,Silivri,Alipaşa Mh.
7881,SİLİVRİ KİPTAŞ 1.ETAP KONUTLARINDA 3+1 KİRALIK DAİRE MACRO ' DA,126,3+1,5.000,Silivri,Yeni Mah.
7882,SİLİVRİ KİPTAŞ 4.ETAP KONUTLARI 2+1 KİRALIK KAPALI MUTFAK,92,2+1,3.000,Silivri,Mimar Sinan Mh.
7883,Silivrinin en iyi konumunda daire,130,3+1,4.750,Silivri,Yeni Mah.
7884,Kiptaş 4'te kiralık daire,1.000,2+1,3.000,Silivri,Piri Mehmet Paşa Mh.
7885,SİLİVRİ KİPTAŞ 1.ETAPDA KİRALIK DAİRE MEMUR TERCİH EDİLMEKTEDİR,126,3+1,4.500,Silivri,Yeni Mah.
7886,KİPTAŞ 4 3+1 KİRALIK DAİRE,111,3+1,4.000,Silivri,Alipaşa Mh.
7887,SİLİVRİ KİPTAŞ 4.ETAPTA ARAKAT KİRALIK DAİRE,92,2+1,3.000,Silivri,Alipaşa Mh.
7888,SİLİVRİ KİPTAŞ 4.ETAP 2+1 AÇIK MUTFAK DOĞU CEPHESİ KİRALIK DAİRE,90,2+1,3.000,Silivri,Alipaşa Mh.
7889,SİLİVRİ 4.ETAP ARA KAT KİRALIK DAİRE,86,2+1,3.000,Silivri,Alipaşa Mh.
7890,SAHİBİNDEN DREAM OF SİLİVRİ 2+1 110 M2,140,2+1,7.000,Silivri,Yeni Mah.
7891,Silivri yeni mah Aktoprak evlerinde kiralık daire,90,2+1,4.400,Silivri,Yeni Mah.
7892,SİLİVRİ KİPTAŞ 4.ETAP 3+1 KİRALIK DAİRE,111,3+1,3.750,Silivri,Alipaşa Mh.
7893,SAHİBİNDEN TOKİ 3 TE KİRALIK 3+1 DAİRE,133,3+1,4.000,Silivri,Mimar Sinan Mh.
7894,DREAM OF 2+1 FULL EŞYALI KİRALIK,140,2+1,10.000,Silivri,Yeni Mah.
7895,TOKİ ALİPAŞA 2. ETAP 3+1 DAİRE 130 m2 ÇİFT BALKON 3 WC ÖNÜ AÇIK,130,3+1,4.250,Silivri,Alipaşa Mh.
7896,Silivri sahilde lebiderya geniş teraslı,145,2+1,4.500,Silivri,Piri Mehmet Paşa Mh.
7897,Komisyonsuz sahibinden kiptaş4 te 2+1 daire,90,2+1,3.500,Silivri,Alipaşa Mh.
7898,Sahibinden Yüzme Havuzlu Sitede 3+1 Eşyalı Kiralık Daire,150,3+1,5.000,Çanta,Sancaktepe Mh.
7899,ŞEHRİGÜL KONAKLARI DENİZ MANZARALI BÜYÜK TİP DAİRE,172,3+1,12.250,Silivri,Yeni Mah.
7900,Sahibinden kiralık Kiptaş 2 güney cephe arakat daire,85,2+1,3.500,Silivri,Yeni Mah.
7901,SİTE İÇERİSİNDE KİRALIK DAİRE,115,3+1,5.650,Silivri,Yeni Mah.
7902,Kiptaş 4.etap 3+1,111,3+1,4.800,Silivri,Alipaşa Mh.
7903,Yalçınpark&Manavoğlu Sitesinde.,140,3+1,6.500,Silivri,Yeni Mah.
7904,Silivrinin en uygun ve yapılı yeri,90,2+1,3.500,Silivri,Yeni Mah.
7905,Eşyalı daire,180,2+1,3.500,Selimpaşa,Selimpaşa Mh.
7906,Merkezi Konum Doğa Manzaralı Fiyat Düştü! 2+1 Sahibinden Doğalgaz (Kombi) Konut,75,2+1,3.500,Selimpaşa,Selimpaşa Mh.
7907,sitede kiralık daire,145,3+1,3.750,Çanta,Sancaktepe Mh.
7908,BAYBURTLU SUN OF SİLİVRİ SİTESİNDE 2+1 KİRALIK DAİRE,120,2+1,4.300,Silivri,Mimar Sinan Mh.
7909,Sahibinden Kiptaş4 2+1 Açık Mutfak Peyzaj Manzaralı,86,2+1,3.000,Silivri,Alipaşa Mh.
7910,KİPTAŞ SİLİVRİ 3. ETAP KİRALIK DENİZ MANZARALI DAİRE,95,2+1,3.000,Silivri,Alipaşa Mh.
7911,Süper Lüx Sitede 2+1 Ebeveyn banyolu,110,2+1,4.750,Silivri,Yeni Mah.
7912,SİLİVRİ KİPTAŞ 4.ETAP SAHİBİNDEN KİRALIK DAİRE 2+1 KAPALI MUTFAK,98,2+1,3.250,Silivri,Alipaşa Mh.
7913,Selimpasa 1+1 70m2 eşyalı kiralik daire,75,1+1,4.500,Selimpaşa,Selimpaşa Mh.
7914,SİLİVRİ KİPTAŞ KONUTLARI 2.ETAP SAHİBİNDEN MANZARALI BAKIMLI,75,2+1,3.000,Silivri,Yeni Mah.
7915,SİLİVRİ KİPTAŞ 2.ETAPTA KİRALIK DAİRE,75,2+1,3.000,Silivri,Yeni Mah.
7916,SİLİVRİ MERKEZ'DE EŞYALI KİRALIK DAİRE,90,2+1,4.000,Silivri,Alibey Mah.
7917,Silivri merkez de memur ve aileleri için ideal kiralık daire,105,2+1,3.250,Silivri,Alibey Mah.
7918,SAHİBİNDEN KİPTAŞ 2 DE GUNEY CEPHE KİRALIK DAİRE,85,2+1,3.250,Silivri,Yeni Mah.
7919,1 + 1 Net 60 m2 metroya 6 dakika yürüme mesafesinde full eşyalı,70,1+1,8.500,Harbiye,İnönü Mh.
7920,ŞİŞLİ'DE OTEL KONSEPTİNDE METROYA YAKIN AYLIK KİRALAMA UYGUN 1+1,75,1+1,21.500,Fulya,
7921,MECİDİYEKÖYDE 2+1 KİRALIK 85 M2 FUL EŞYALI DAİRE,85,2+1,12.000,Gülbahar,Gülbahar Mh.
7922,TEŞVİKİYE'DE TERASLI DUBLEKS 2+1 MOBİLYALI KİRALIK DAİRE,120,2+1,39.000,Teşvikiye,Teşvikiye Mh.
7923,ALL INCLUSIVE APARTMENTS FOR RENT IN ISTANBUL INCLUDING INVOICE,75,1+1,23.500,Fulya,
7924,MECİDİYEKÖYDE EŞYALI DEPOZİTOSUZ 1+1 DAİRE,55,1+1,7.500,Gülbahar,Gülbahar Mh.
7925,EŞYALI +CADDE ÜSTÜ+PROFİLO AVM'YE 3DK METROBÜS'E MAX 10DK 1+1,55,1+1,9.250,Mecidiyeköy,Mecidiyeköy Mh.
7926,Şişli Modern Eşyalı 1+1 Kiralık (565),66,1+1,22.990,Fulya,
7927,Meşrutiyet Modern Eşyalı 1+1 Kiralık (401),54,1+1,22.900,Meşrutiyet,Meşrutiyet Mh.
7928,ALL INCLUSIVE APARTMENTS FOR RENT IN ISTANBUL INCLUDING INVOICE,90,2+1,25.250,Fulya,
7929,FULYADA ASANSÖRLÜ İÇİ BAKIMLI HAZIR BOŞ DAİRE 2+1,85,2+1,10.500,1,9 Mayıs19 Mayıs Mh.
7930,"ŞİŞLİ DE YENİ BİNADA FULL EŞYALI ARAKAT DAİRE 1,5+1 70 m2",70,1.5+1,9.500,Şişli,Merkez Mah.
7931,ŞİŞLİ FERİKÖY BATI CADDESİ 3+1 160m2 3 BALKONLU BOYALı,180,3+1,11.000,Duatepe,Paşa Mh.
7932,FDN'den Cadde Üstünde Asansörlü Eşyalı Geniş 1+1 Kiralık Daire,80,1+1,18.000,Nişantaşı,Halaskargazi Mah.
7933,TÜMYEF'TEN BOMONTİ-FERİKÖY'DE TERASLI EŞYALI KİRALIK DAIRE (12),120,2+1,18.000,Feriköy,Feriköy Mh.
7934,HALASKARGAZİ ALT PARALEL'İNDE 1+1 LÜKS EŞYALI DAİRE,80,1+1,17.000,1,9 Mayıs19 Mayıs Mh.
7935,Cevahir avm yanında 3+1 eşyalı,160,3+1,18.000,Fulya,
7936,ŞİŞLi KİRALIK DAİRE CEVAHİR AVM YANINDA 2+1 NET 65M2,75,2+1,9.000,Fulya,
7937,ŞİŞLİ - MECİDİYEKÖY MAHALLESİNDE 3+1 DAİRE KOMİSYON YOK!!!,145,3+1,14.899,Mecidiyeköy,Mecidiyeköy Mh.
7938,Harbiye'de 2+1 Kiralik Daire,110,2+1,9.000,Şişli,Ergenekon Mah.
7939,"2+1 85 M2 2. KAT FULL TEMİZ EŞYALI, CEVAHİR AVM VE METROYA 10DK.",85,2+1,10.000,1,9 Mayıs19 Mayıs Mh.
7940,MECİDİYEKÖY METRO-BÜSE 15 DK KİRALIK DAİRE,90,2+1,7.000,Mecidiyeköy,Mecidiyeköy Mh.
7941,Şişli Metrocity Residence Yeni Eşyalı 2+1 Kiralık (976),174,2+1,54.990,Esentepe,
7942,KANYON'A 2 DAKİKA MESAFEDE GENİŞ ANTRELİ 3+1 ÇİFT CEPHE BALKONLU,110,3+1,8.750,Esentepe,
7943,Ortaklar caddesinde kiralık eşyalı daire,65,1+1,12.000,Fulya,
7944,ESER GROUP'TAN KİRALIK 1+0 STÜDYO DAİRE 1.KAT METRO-BÜS 13-15 DK,35,1+0,5.000,Mecidiyeköy,Kuştepe Mh.
7945,MERKEZİ KONUM+EŞYALI+PROFİLO AVM'YE 3DK METROBÜS'E 8DK ASANSRLÜ,70,2+1,10.000,Gülbahar,Gülbahar Mh.
7946,Şişli Yeni Eşyalı 3+1 Kiralık (929),144,3+1,57.990,Teşvikiye,Teşvikiye Mh.
7947,FATURALAR DAHİL SIFIR FUL LUX EŞYALI 2+1 NEZİH BÖLGE,95,2+1,11.000,Gülbahar,Gülbahar Mh.
7948,ŞİŞLİ YAYLA MAHALLESİ ASOS'TAN SIFIR GİBİ KİRALIK,55,1+1,6.000,Feriköy,Yayla Mah.
7949,R-ONE Şişli'de Cadde Üzeri Balkonlu Eşyalı 2+1 Kiralık Daire-Eng,120,2+1,45.000,Şişli,Merkez Mah.
7950,YBK'DAN BİLGİ ÜNV.KARŞISINDA FULL+SIFIR EŞYALI KİRALIK 2+1 DAİRE,70,2+1,11.500,Mecidiyeköy,Mecidiyeköy Mh.
7951,GAMER DEN TEMİZ DAİRE,110,3+1,6.750,Gülbahar,Gülbahar Mh.
7952,TELEVİ'DEN ROTANA RESIDENCE'DA ÖZEL TASARIMLI FUL EŞYALI 2+1,120,2+1,40.000,Cumhuriyet,
7953,ŞİŞLİ TAKSİM 1+1 EŞYALI YENİ BİNA MERKEZİ KONUM,80,1+1,13.500,1,9 Mayıs19 Mayıs Mh.
7954,MECİDİYEKÖY GÜLBAĞ'DA KİRALIK 2+1 DAİRE,75,2+1,7.000,Gülbahar,Gülbahar Mh.
7955,ŞİŞLİ FULYA GAYRETTEPE 1+1 HERŞEY DAHİL ALL İNCLUSİVE,75,1+1,20.000,Fulya,
7956,DİYAR İNŞAAT EMLAK 1+1 EŞYALI DAİRE,80,1+1,6.500,Bozkurt,Eskişehir Mh.
7957,DİYAR İNŞAAT EMLAK 2+1 KİRALIK KURTULUŞ SON DURAK TA,100,2.5+1,8.000,Feriköy,Feriköy Mh.
7958,SUNA TABAKÇI'dan ŞİŞLİ PANGALTI ERGENEKON CADDESİ KİRALIK DAİRE,85,2+1,15.000,Bozkurt,
7959,"Lotus Walk'da 2,5+1 Özel Dizayn Edilmiş Kiralik Daire",232,2.5+1,100.000,Nişantaşı,Halaskargazi Mah.
7960,2+1 teras kat full eşyalı,120,2+1,10.000,Mecidiyeköy,Mecidiyeköy Mh.
7961,TAKSİME BEŞ DAKİKA MESAFEDE 2+1,85,2+1,10.000,Harbiye,İnönü Mh.
7962,"FULL EŞYALI ŞİŞLİ'DE METROYA YAKIN, ASANSÖRLÜ",85,2+1,11.000,Duatepe,Paşa Mh.
7963,NİŞANTAŞI KEVSER SOKAK TA YENİLENMİŞ 1+1 DAİRE,55,1+1,12.000,Meşrutiyet,Meşrutiyet Mh.
7964,ESER emlak kurtulus'ta yeni binada 1+0 studyo full esyali,45,1+0,5.000,Bozkurt,Eskişehir Mh.
7965,GÜLBAHARDA YENI BINADA 3+1 DUBLEKS CIFT GIRISLI DAİRE,125,5+2,9.800,Gülbahar,Gülbahar Mh.
7966,SAHİBİNDEN SIRACEVİZLER CADDESİNDE 1.KAT FERAH VE TEMİZ 2+1,90,2+1,11.000,Şişli,Merkez Mah.
7967,ŞİŞLİ MERKEZ HALEPLİ ŞÜKRÜ SOK.TA YENİ BİNADA TEMİZ 1+1,60,1+1,10.000,Şişli,Merkez Mah.
7968,Fulya Torun Center Eşyalı 1+1 Kiralık (315),60,1+1,39.990,Fulya,
7969,Osmanbey metrosuna 20 dk mesafesi nde ters dublex kiralık daire,85,1.5+1,6.000,Duatepe,Paşa Mh.
7970,ŞİŞLİ MERKEZDE YENİ BİNADA FÜL EŞYALI KİRALIK DUBLEKS DAİRE,165,2+1,25.000,Şişli,Merkez Mah.
7971,ŞİŞLİ DOĞA KOLEJİ YANIBAŞI KAZIM ORBAYDA 1+1 BAKIMLI DAİRE,80,1+1,9.000,Şişli,Merkez Mah.
7972,Emlak Ofisinden Hastalık Sebebiyle Kiralık Emsalsiz Konumda Kaçırılmayacak Fırsat! 2+2 Doğalgaz (Kombi),110,2+2,12.000,Teşvikiye,Teşvikiye Mh.
7973,AS GAYRİMENKUL'DEN KİRALIK 4+2 DUBLEX ŞİŞLİ FERİKÖY'DE,175,4+2,15.500,Duatepe,Paşa Mh.
7974,HASTANELERE METROBÜSE YAKIN 2+1 FULL EŞYALI DUBLEX DAİRE,120,2+1,17.500,Halide, EdipHalide Edip Adıvar Mh.
7975,"Levent,Kanyon AVM yakını modern eşyalı 1+1 kiralık",73,1+1,18.000,Gülbahar,Gülbahar Mh.
7976,"ORTAKLAR CADDEDE IŞIL,IŞIL,BAKI­MLI,ASANSÖRLÜ 3.KAT, 150 M2, 3+1",150,3+1,15.000,Fulya,
7977,Cevahir avm karşısı 2+1,90,2+1,15.000,Fulya,
7978,Nişantaşı Orhan Ersek Teraslı Tribleks Mobilyalı Kiralık Daire,320,6+1,50.000,Teşvikiye,Teşvikiye Mh.
7979,FULL EŞYALI STÜDYO 1+0 1.KAT METRO(BÜS) 15 DK YÜRÜME,20,1+0,5.000,Mecidiyeköy,Kuştepe Mh.
7980,GÜLBAĞ GÜVENEVLER 2+1. EŞYALI KISMİ,90,2+1,7.750,Gülbahar,Gülbahar Mh.
7981,ŞİŞLİ MECİDİYEKÖY'DE ÇİFT BALKONLU 2+1 KISMİ EŞYALI KİRALIK,150,2+1,12.000,Mecidiyeköy,Mecidiyeköy Mh.
7982,AtalaySARALdan NİŞANTASI 3+1 Luxury Design Pentihouse TERASLI,160,3+1,47.500,Teşvikiye,Teşvikiye Mh.
7983,GÜLBAĞ AVM YAKININDA PAYLAŞIMLI DARİE YALNIZ BAYAN,110,3+1,3.750,Gülbahar,Gülbahar Mh.
7984,KURTULUŞ´TA METROYA YAKIN BÜYÜK TERASLI EŞYALI 1+1 DAİRE,80,1+1,10.750,Bozkurt,
7985,ÇİMEN EMLAKTAN KİRALIK FIRSAT DAİRE,75,2+1,8.500,Mecidiyeköy,Mecidiyeköy Mh.
